,RegionName,StateName,Year-Month,ZORI,AffectedCity,AffectedTime,Year,Month,TimeTrend,ZORI-Lag1
1,"New York, NY",NY,2015-01-31,2209.959115845372,0,0,2015,1,0,
2,"Los Angeles, CA",CA,2015-01-31,1684.2376694074885,0,0,2015,1,0,
3,"Chicago, IL",IL,2015-01-31,1366.4418786077767,0,0,2015,1,0,
4,"Dallas, TX",TX,2015-01-31,1024.6388918875896,1,0,2015,1,0,
5,"Houston, TX",TX,2015-01-31,1138.420831343319,0,0,2015,1,0,
6,"Washington, DC",VA,2015-01-31,1734.483959285226,1,0,2015,1,0,
7,"Philadelphia, PA",PA,2015-01-31,1246.9033140583758,0,0,2015,1,0,
8,"Miami, FL",FL,2015-01-31,1357.3235441916893,0,0,2015,1,0,
9,"Atlanta, GA",GA,2015-01-31,997.4053028269418,1,0,2015,1,0,
10,"Boston, MA",MA,2015-01-31,2026.2413701871324,0,0,2015,1,0,
11,"Phoenix, AZ",AZ,2015-01-31,816.4140647372335,1,0,2015,1,0,
12,"San Francisco, CA",CA,2015-01-31,2221.396101826457,0,0,2015,1,0,
13,"Riverside, CA",CA,2015-01-31,1154.4145513890558,0,0,2015,1,0,
14,"Detroit, MI",MI,2015-01-31,805.7672079077392,0,0,2015,1,0,
15,"Seattle, WA",WA,2015-01-31,1337.2966095645077,0,0,2015,1,0,
16,"Minneapolis, MN",MN,2015-01-31,1119.6130805797238,0,0,2015,1,0,
17,"San Diego, CA",CA,2015-01-31,1515.267128399016,0,0,2015,1,0,
18,"Tampa, FL",FL,2015-01-31,936.5942112250076,1,0,2015,1,0,
19,"Denver, CO",CO,2015-01-31,1217.5932214154473,1,0,2015,1,0,
30,"Las Vegas, NV",NV,2015-01-31,843.9585446890533,0,0,2015,1,0,
494,"New York, NY",NY,2015-02-28,2222.416105480161,0,0,2015,2,1,2209.959115845372
495,"Los Angeles, CA",CA,2015-02-28,1698.8792456914475,0,0,2015,2,1,1684.2376694074885
496,"Chicago, IL",IL,2015-02-28,1374.35852919296,0,0,2015,2,1,1366.4418786077767
497,"Dallas, TX",TX,2015-02-28,1021.8520279826056,1,0,2015,2,1,1024.6388918875896
498,"Houston, TX",TX,2015-02-28,1144.3440979696502,0,0,2015,2,1,1138.420831343319
499,"Washington, DC",VA,2015-02-28,1719.2563499300354,1,0,2015,2,1,1734.483959285226
500,"Philadelphia, PA",PA,2015-02-28,1251.3002112417132,0,0,2015,2,1,1246.9033140583758
501,"Miami, FL",FL,2015-02-28,1370.1370378756912,0,0,2015,2,1,1357.3235441916893
502,"Atlanta, GA",GA,2015-02-28,1008.4673064637766,1,0,2015,2,1,997.4053028269418
503,"Boston, MA",MA,2015-02-28,2048.312458907508,0,0,2015,2,1,2026.2413701871324
504,"Phoenix, AZ",AZ,2015-02-28,833.1470121719833,1,0,2015,2,1,816.4140647372335
505,"San Francisco, CA",CA,2015-02-28,2228.6938539690577,0,0,2015,2,1,2221.396101826457
506,"Riverside, CA",CA,2015-02-28,1160.619971577901,0,0,2015,2,1,1154.4145513890558
507,"Detroit, MI",MI,2015-02-28,815.4319410698632,0,0,2015,2,1,805.7672079077392
508,"Seattle, WA",WA,2015-02-28,1343.6922954897004,0,0,2015,2,1,1337.2966095645077
509,"Minneapolis, MN",MN,2015-02-28,1115.837724161305,0,0,2015,2,1,1119.6130805797238
510,"San Diego, CA",CA,2015-02-28,1527.17504186987,0,0,2015,2,1,1515.267128399016
511,"Tampa, FL",FL,2015-02-28,944.9439884960284,1,0,2015,2,1,936.5942112250076
512,"Denver, CO",CO,2015-02-28,1235.6508832490424,1,0,2015,2,1,1217.5932214154473
523,"Las Vegas, NV",NV,2015-02-28,850.1667046973563,0,0,2015,2,1,843.9585446890533
987,"New York, NY",NY,2015-03-31,2240.1397696142853,0,0,2015,3,2,2222.416105480161
988,"Los Angeles, CA",CA,2015-03-31,1717.1641282606413,0,0,2015,3,2,1698.8792456914475
989,"Chicago, IL",IL,2015-03-31,1383.2945465808923,0,0,2015,3,2,1374.35852919296
990,"Dallas, TX",TX,2015-03-31,1025.9551668759,1,0,2015,3,2,1021.8520279826056
991,"Houston, TX",TX,2015-03-31,1145.9061035298414,0,0,2015,3,2,1144.3440979696502
992,"Washington, DC",VA,2015-03-31,1721.9748665480895,1,0,2015,3,2,1719.2563499300354
993,"Philadelphia, PA",PA,2015-03-31,1265.6751282488435,0,0,2015,3,2,1251.3002112417132
994,"Miami, FL",FL,2015-03-31,1377.9231692528583,0,0,2015,3,2,1370.1370378756912
995,"Atlanta, GA",GA,2015-03-31,1007.9333194335156,1,0,2015,3,2,1008.4673064637766
996,"Boston, MA",MA,2015-03-31,2075.4548900970453,0,0,2015,3,2,2048.312458907508
997,"Phoenix, AZ",AZ,2015-03-31,837.4452450341058,1,0,2015,3,2,833.1470121719833
998,"San Francisco, CA",CA,2015-03-31,2281.55604297977,0,0,2015,3,2,2228.6938539690577
999,"Riverside, CA",CA,2015-03-31,1166.1699350615736,0,0,2015,3,2,1160.619971577901
1000,"Detroit, MI",MI,2015-03-31,827.8953079101082,0,0,2015,3,2,815.4319410698632
1001,"Seattle, WA",WA,2015-03-31,1368.0547230184343,0,0,2015,3,2,1343.6922954897004
1002,"Minneapolis, MN",MN,2015-03-31,1124.2387530562075,0,0,2015,3,2,1115.837724161305
1003,"San Diego, CA",CA,2015-03-31,1533.000038078849,0,0,2015,3,2,1527.17504186987
1004,"Tampa, FL",FL,2015-03-31,953.5663452135276,1,0,2015,3,2,944.9439884960284
1005,"Denver, CO",CO,2015-03-31,1265.624319892548,1,0,2015,3,2,1235.6508832490424
1016,"Las Vegas, NV",NV,2015-03-31,852.2689950350718,0,0,2015,3,2,850.1667046973563
1480,"New York, NY",NY,2015-04-30,2261.896028839419,0,0,2015,4,3,2240.1397696142853
1481,"Los Angeles, CA",CA,2015-04-30,1735.0134680812623,0,0,2015,4,3,1717.1641282606413
1482,"Chicago, IL",IL,2015-04-30,1389.9686737026375,0,0,2015,4,3,1383.2945465808923
1483,"Dallas, TX",TX,2015-04-30,1039.6591927317315,1,0,2015,4,3,1025.9551668759
1484,"Houston, TX",TX,2015-04-30,1154.8412048512898,0,0,2015,4,3,1145.9061035298414
1485,"Washington, DC",VA,2015-04-30,1729.1976959972044,1,0,2015,4,3,1721.9748665480895
1486,"Philadelphia, PA",PA,2015-04-30,1271.1638334661386,0,0,2015,4,3,1265.6751282488435
1487,"Miami, FL",FL,2015-04-30,1385.1519727059706,0,0,2015,4,3,1377.9231692528583
1488,"Atlanta, GA",GA,2015-04-30,1029.5225568944418,1,0,2015,4,3,1007.9333194335156
1489,"Boston, MA",MA,2015-04-30,2088.8421985201658,0,0,2015,4,3,2075.4548900970453
1490,"Phoenix, AZ",AZ,2015-04-30,845.0205247213922,1,0,2015,4,3,837.4452450341058
1491,"San Francisco, CA",CA,2015-04-30,2320.9053431545576,0,0,2015,4,3,2281.55604297977
1492,"Riverside, CA",CA,2015-04-30,1169.3218636998893,0,0,2015,4,3,1166.1699350615736
1493,"Detroit, MI",MI,2015-04-30,838.7492800136836,0,0,2015,4,3,827.8953079101082
1494,"Seattle, WA",WA,2015-04-30,1373.7278210846214,0,0,2015,4,3,1368.0547230184343
1495,"Minneapolis, MN",MN,2015-04-30,1131.0461256859887,0,0,2015,4,3,1124.2387530562075
1496,"San Diego, CA",CA,2015-04-30,1535.0896729370663,0,0,2015,4,3,1533.000038078849
1497,"Tampa, FL",FL,2015-04-30,963.522195725161,1,0,2015,4,3,953.5663452135276
1498,"Denver, CO",CO,2015-04-30,1292.3884548443446,1,0,2015,4,3,1265.624319892548
1509,"Las Vegas, NV",NV,2015-04-30,854.4113566119237,0,0,2015,4,3,852.2689950350718
1973,"New York, NY",NY,2015-05-31,2281.226010247373,0,0,2015,5,4,2261.896028839419
1974,"Los Angeles, CA",CA,2015-05-31,1745.047564065124,0,0,2015,5,4,1735.0134680812623
1975,"Chicago, IL",IL,2015-05-31,1400.1224310410166,0,0,2015,5,4,1389.9686737026375
1976,"Dallas, TX",TX,2015-05-31,1049.980667824584,1,0,2015,5,4,1039.6591927317315
1977,"Houston, TX",TX,2015-05-31,1165.116793447538,0,0,2015,5,4,1154.8412048512898
1978,"Washington, DC",VA,2015-05-31,1751.455011646786,1,0,2015,5,4,1729.1976959972044
1979,"Philadelphia, PA",PA,2015-05-31,1278.669027996519,0,0,2015,5,4,1271.1638334661386
1980,"Miami, FL",FL,2015-05-31,1390.1687058477012,0,0,2015,5,4,1385.1519727059706
1981,"Atlanta, GA",GA,2015-05-31,1035.1279729528903,1,0,2015,5,4,1029.5225568944418
1982,"Boston, MA",MA,2015-05-31,2104.589138325,0,0,2015,5,4,2088.8421985201658
1983,"Phoenix, AZ",AZ,2015-05-31,850.4114378096401,1,0,2015,5,4,845.0205247213922
1984,"San Francisco, CA",CA,2015-05-31,2354.3012649809048,0,0,2015,5,4,2320.9053431545576
1985,"Riverside, CA",CA,2015-05-31,1176.7180573023024,0,0,2015,5,4,1169.3218636998893
1986,"Detroit, MI",MI,2015-05-31,841.2686076613372,0,0,2015,5,4,838.7492800136836
1987,"Seattle, WA",WA,2015-05-31,1383.945242271489,0,0,2015,5,4,1373.7278210846214
1988,"Minneapolis, MN",MN,2015-05-31,1143.4055256814845,0,0,2015,5,4,1131.0461256859887
1989,"San Diego, CA",CA,2015-05-31,1548.5604399373146,0,0,2015,5,4,1535.0896729370663
1990,"Tampa, FL",FL,2015-05-31,972.5871904686254,1,0,2015,5,4,963.522195725161
1991,"Denver, CO",CO,2015-05-31,1318.958098611843,1,0,2015,5,4,1292.3884548443446
2002,"Las Vegas, NV",NV,2015-05-31,857.7773343500547,0,0,2015,5,4,854.4113566119237
2466,"New York, NY",NY,2015-06-30,2298.661148639779,0,0,2015,6,5,2281.226010247373
2467,"Los Angeles, CA",CA,2015-06-30,1755.0112456215318,0,0,2015,6,5,1745.047564065124
2468,"Chicago, IL",IL,2015-06-30,1411.6915309384513,0,0,2015,6,5,1400.1224310410166
2469,"Dallas, TX",TX,2015-06-30,1062.378789462755,1,0,2015,6,5,1049.980667824584
2470,"Houston, TX",TX,2015-06-30,1174.759156453954,0,0,2015,6,5,1165.116793447538
2471,"Washington, DC",VA,2015-06-30,1766.5080722067166,1,0,2015,6,5,1751.455011646786
2472,"Philadelphia, PA",PA,2015-06-30,1283.3347603484326,0,0,2015,6,5,1278.669027996519
2473,"Miami, FL",FL,2015-06-30,1392.0819531688228,0,0,2015,6,5,1390.1687058477012
2474,"Atlanta, GA",GA,2015-06-30,1049.7272943398923,1,0,2015,6,5,1035.1279729528903
2475,"Boston, MA",MA,2015-06-30,2117.157337435013,0,0,2015,6,5,2104.589138325
2476,"Phoenix, AZ",AZ,2015-06-30,857.0667168075238,1,0,2015,6,5,850.4114378096401
2477,"San Francisco, CA",CA,2015-06-30,2389.4511920571567,0,0,2015,6,5,2354.3012649809048
2478,"Riverside, CA",CA,2015-06-30,1184.964905056194,0,0,2015,6,5,1176.7180573023024
2479,"Detroit, MI",MI,2015-06-30,843.34089079332,0,0,2015,6,5,841.2686076613372
2480,"Seattle, WA",WA,2015-06-30,1392.5311982403366,0,0,2015,6,5,1383.945242271489
2481,"Minneapolis, MN",MN,2015-06-30,1150.1411353073938,0,0,2015,6,5,1143.4055256814845
2482,"San Diego, CA",CA,2015-06-30,1565.567090747185,0,0,2015,6,5,1548.5604399373146
2483,"Tampa, FL",FL,2015-06-30,983.3745033706932,1,0,2015,6,5,972.5871904686254
2484,"Denver, CO",CO,2015-06-30,1333.7815552013712,1,0,2015,6,5,1318.958098611843
2495,"Las Vegas, NV",NV,2015-06-30,867.1148637448647,0,0,2015,6,5,857.7773343500547
2959,"New York, NY",NY,2015-07-31,2309.572142507146,0,0,2015,7,6,2298.661148639779
2960,"Los Angeles, CA",CA,2015-07-31,1766.8130904969582,0,0,2015,7,6,1755.0112456215318
2961,"Chicago, IL",IL,2015-07-31,1417.138999371594,0,0,2015,7,6,1411.6915309384513
2962,"Dallas, TX",TX,2015-07-31,1069.7963470172826,1,0,2015,7,6,1062.378789462755
2963,"Houston, TX",TX,2015-07-31,1182.3835108470896,0,0,2015,7,6,1174.759156453954
2964,"Washington, DC",VA,2015-07-31,1779.181337224955,1,0,2015,7,6,1766.5080722067166
2965,"Philadelphia, PA",PA,2015-07-31,1287.2516736196917,0,0,2015,7,6,1283.3347603484326
2966,"Miami, FL",FL,2015-07-31,1399.741898257171,0,0,2015,7,6,1392.0819531688228
2967,"Atlanta, GA",GA,2015-07-31,1052.9817659377218,1,0,2015,7,6,1049.7272943398923
2968,"Boston, MA",MA,2015-07-31,2119.4613722933327,0,0,2015,7,6,2117.157337435013
2969,"Phoenix, AZ",AZ,2015-07-31,858.1192244449983,1,0,2015,7,6,857.0667168075238
2970,"San Francisco, CA",CA,2015-07-31,2429.6479827668086,0,0,2015,7,6,2389.4511920571567
2971,"Riverside, CA",CA,2015-07-31,1194.6048677671376,0,0,2015,7,6,1184.964905056194
2972,"Detroit, MI",MI,2015-07-31,845.7360564547108,0,0,2015,7,6,843.34089079332
2973,"Seattle, WA",WA,2015-07-31,1411.9618769649503,0,0,2015,7,6,1392.5311982403366
2974,"Minneapolis, MN",MN,2015-07-31,1161.6250565237567,0,0,2015,7,6,1150.1411353073938
2975,"San Diego, CA",CA,2015-07-31,1591.6487386830108,0,0,2015,7,6,1565.567090747185
2976,"Tampa, FL",FL,2015-07-31,987.529282683043,1,0,2015,7,6,983.3745033706932
2977,"Denver, CO",CO,2015-07-31,1338.5901026111262,1,0,2015,7,6,1333.7815552013712
2988,"Las Vegas, NV",NV,2015-07-31,872.50274567743,0,0,2015,7,6,867.1148637448647
3452,"New York, NY",NY,2015-08-31,2318.975523807172,0,0,2015,8,7,2309.572142507146
3453,"Los Angeles, CA",CA,2015-08-31,1781.3448630472903,0,0,2015,8,7,1766.8130904969582
3454,"Chicago, IL",IL,2015-08-31,1421.04091256721,0,0,2015,8,7,1417.138999371594
3455,"Dallas, TX",TX,2015-08-31,1074.7925025109555,1,0,2015,8,7,1069.7963470172826
3456,"Houston, TX",TX,2015-08-31,1187.87924203699,0,0,2015,8,7,1182.3835108470896
3457,"Washington, DC",VA,2015-08-31,1777.0386591556976,1,0,2015,8,7,1779.181337224955
3458,"Philadelphia, PA",PA,2015-08-31,1287.297412640802,0,0,2015,8,7,1287.2516736196917
3459,"Miami, FL",FL,2015-08-31,1411.4054175621743,0,0,2015,8,7,1399.741898257171
3460,"Atlanta, GA",GA,2015-08-31,1052.8811381748965,1,0,2015,8,7,1052.9817659377218
3461,"Boston, MA",MA,2015-08-31,2113.7972213615744,0,0,2015,8,7,2119.4613722933327
3462,"Phoenix, AZ",AZ,2015-08-31,856.0710776478594,1,0,2015,8,7,858.1192244449983
3463,"San Francisco, CA",CA,2015-08-31,2469.001050916252,0,0,2015,8,7,2429.6479827668086
3464,"Riverside, CA",CA,2015-08-31,1202.199792976663,0,0,2015,8,7,1194.6048677671376
3465,"Detroit, MI",MI,2015-08-31,850.5960661078,0,0,2015,8,7,845.7360564547108
3466,"Seattle, WA",WA,2015-08-31,1432.1356916506404,0,0,2015,8,7,1411.9618769649503
3467,"Minneapolis, MN",MN,2015-08-31,1163.8774814862345,0,0,2015,8,7,1161.6250565237567
3468,"San Diego, CA",CA,2015-08-31,1609.573314195174,0,0,2015,8,7,1591.6487386830108
3469,"Tampa, FL",FL,2015-08-31,983.2633282163227,1,0,2015,8,7,987.529282683043
3470,"Denver, CO",CO,2015-08-31,1334.3298080934771,1,0,2015,8,7,1338.5901026111262
3481,"Las Vegas, NV",NV,2015-08-31,872.5931305731009,0,0,2015,8,7,872.50274567743
3945,"New York, NY",NY,2015-09-30,2322.8711934856005,0,0,2015,9,8,2318.975523807172
3946,"Los Angeles, CA",CA,2015-09-30,1796.154641046077,0,0,2015,9,8,1781.3448630472903
3947,"Chicago, IL",IL,2015-09-30,1415.1699799541948,0,0,2015,9,8,1421.04091256721
3948,"Dallas, TX",TX,2015-09-30,1077.5853761342398,1,0,2015,9,8,1074.7925025109555
3949,"Houston, TX",TX,2015-09-30,1198.2677391658997,0,0,2015,9,8,1187.87924203699
3950,"Washington, DC",VA,2015-09-30,1785.4166515879415,1,0,2015,9,8,1777.0386591556976
3951,"Philadelphia, PA",PA,2015-09-30,1284.1705786331745,0,0,2015,9,8,1287.297412640802
3952,"Miami, FL",FL,2015-09-30,1426.0196819323169,0,0,2015,9,8,1411.4054175621743
3953,"Atlanta, GA",GA,2015-09-30,1050.1467789512117,1,0,2015,9,8,1052.8811381748965
3954,"Boston, MA",MA,2015-09-30,2098.768951479812,0,0,2015,9,8,2113.7972213615744
3955,"Phoenix, AZ",AZ,2015-09-30,859.4605978356925,1,0,2015,9,8,856.0710776478594
3956,"San Francisco, CA",CA,2015-09-30,2488.8290003789525,0,0,2015,9,8,2469.001050916252
3957,"Riverside, CA",CA,2015-09-30,1213.4284106721504,0,0,2015,9,8,1202.199792976663
3958,"Detroit, MI",MI,2015-09-30,853.3932760467501,0,0,2015,9,8,850.5960661078
3959,"Seattle, WA",WA,2015-09-30,1445.46518385353,0,0,2015,9,8,1432.1356916506404
3960,"Minneapolis, MN",MN,2015-09-30,1163.5647371227958,0,0,2015,9,8,1163.8774814862345
3961,"San Diego, CA",CA,2015-09-30,1622.8840538251982,0,0,2015,9,8,1609.573314195174
3962,"Tampa, FL",FL,2015-09-30,982.3185941959216,1,0,2015,9,8,983.2633282163227
3963,"Denver, CO",CO,2015-09-30,1332.3794373272872,1,0,2015,9,8,1334.3298080934771
3974,"Las Vegas, NV",NV,2015-09-30,876.5661196469594,0,0,2015,9,8,872.5931305731009
4438,"New York, NY",NY,2015-10-31,2321.1629414916542,0,0,2015,10,9,2322.8711934856005
4439,"Los Angeles, CA",CA,2015-10-31,1804.338833376992,0,0,2015,10,9,1796.154641046077
4440,"Chicago, IL",IL,2015-10-31,1409.5519296061502,0,0,2015,10,9,1415.1699799541948
4441,"Dallas, TX",TX,2015-10-31,1080.3726636571123,1,0,2015,10,9,1077.5853761342398
4442,"Houston, TX",TX,2015-10-31,1192.0685444742803,0,0,2015,10,9,1198.2677391658997
4443,"Washington, DC",VA,2015-10-31,1785.493059934999,1,0,2015,10,9,1785.4166515879415
4444,"Philadelphia, PA",PA,2015-10-31,1280.85137644706,0,0,2015,10,9,1284.1705786331745
4445,"Miami, FL",FL,2015-10-31,1430.1321515513655,0,0,2015,10,9,1426.0196819323169
4446,"Atlanta, GA",GA,2015-10-31,1052.7789221228434,1,0,2015,10,9,1050.1467789512117
4447,"Boston, MA",MA,2015-10-31,2088.448291627734,0,0,2015,10,9,2098.768951479812
4448,"Phoenix, AZ",AZ,2015-10-31,869.012897299905,1,0,2015,10,9,859.4605978356925
4449,"San Francisco, CA",CA,2015-10-31,2481.415361856524,0,0,2015,10,9,2488.8290003789525
4450,"Riverside, CA",CA,2015-10-31,1220.6565410484918,0,0,2015,10,9,1213.4284106721504
4451,"Detroit, MI",MI,2015-10-31,859.169692977396,0,0,2015,10,9,853.3932760467501
4452,"Seattle, WA",WA,2015-10-31,1448.7111100056547,0,0,2015,10,9,1445.46518385353
4453,"Minneapolis, MN",MN,2015-10-31,1153.4781447154676,0,0,2015,10,9,1163.5647371227958
4454,"San Diego, CA",CA,2015-10-31,1628.1262752340667,0,0,2015,10,9,1622.8840538251982
4455,"Tampa, FL",FL,2015-10-31,987.7195024863022,1,0,2015,10,9,982.3185941959216
4456,"Denver, CO",CO,2015-10-31,1335.249441555868,1,0,2015,10,9,1332.3794373272872
4467,"Las Vegas, NV",NV,2015-10-31,877.7557217740657,0,0,2015,10,9,876.5661196469594
4931,"New York, NY",NY,2015-11-30,2310.563560181829,0,0,2015,11,10,2321.1629414916542
4932,"Los Angeles, CA",CA,2015-11-30,1816.1819167994445,0,0,2015,11,10,1804.338833376992
4933,"Chicago, IL",IL,2015-11-30,1401.8430117219486,0,0,2015,11,10,1409.5519296061502
4934,"Dallas, TX",TX,2015-11-30,1086.634046552118,1,0,2015,11,10,1080.3726636571123
4935,"Houston, TX",TX,2015-11-30,1188.942935021722,0,0,2015,11,10,1192.0685444742803
4936,"Washington, DC",VA,2015-11-30,1783.7450712046052,1,0,2015,11,10,1785.493059934999
4937,"Philadelphia, PA",PA,2015-11-30,1281.1482098109148,0,0,2015,11,10,1280.85137644706
4938,"Miami, FL",FL,2015-11-30,1434.314332773323,0,0,2015,11,10,1430.1321515513655
4939,"Atlanta, GA",GA,2015-11-30,1071.457247629916,1,0,2015,11,10,1052.7789221228434
4940,"Boston, MA",MA,2015-11-30,2083.23506664708,0,0,2015,11,10,2088.448291627734
4941,"Phoenix, AZ",AZ,2015-11-30,875.8016707709914,1,0,2015,11,10,869.012897299905
4942,"San Francisco, CA",CA,2015-11-30,2487.123878730774,0,0,2015,11,10,2481.415361856524
4943,"Riverside, CA",CA,2015-11-30,1220.0392911517033,0,0,2015,11,10,1220.6565410484918
4944,"Detroit, MI",MI,2015-11-30,863.3575626282799,0,0,2015,11,10,859.169692977396
4945,"Seattle, WA",WA,2015-11-30,1424.276960518048,0,0,2015,11,10,1448.7111100056547
4946,"Minneapolis, MN",MN,2015-11-30,1160.48236041562,0,0,2015,11,10,1153.4781447154676
4947,"San Diego, CA",CA,2015-11-30,1628.4752548666802,0,0,2015,11,10,1628.1262752340667
4948,"Tampa, FL",FL,2015-11-30,1001.335427909434,1,0,2015,11,10,987.7195024863022
4949,"Denver, CO",CO,2015-11-30,1331.4018429257076,1,0,2015,11,10,1335.249441555868
4960,"Las Vegas, NV",NV,2015-11-30,885.1133097276311,0,0,2015,11,10,877.7557217740657
5424,"New York, NY",NY,2015-12-31,2299.453997445694,0,0,2015,12,11,2310.563560181829
5425,"Los Angeles, CA",CA,2015-12-31,1824.2523100394144,0,0,2015,12,11,1816.1819167994445
5426,"Chicago, IL",IL,2015-12-31,1401.2875452481485,0,0,2015,12,11,1401.8430117219486
5427,"Dallas, TX",TX,2015-12-31,1094.8267981158226,1,0,2015,12,11,1086.634046552118
5428,"Houston, TX",TX,2015-12-31,1182.6338871911878,0,0,2015,12,11,1188.942935021722
5429,"Washington, DC",VA,2015-12-31,1773.8887726040125,1,0,2015,12,11,1783.7450712046052
5430,"Philadelphia, PA",PA,2015-12-31,1273.1933999083242,0,0,2015,12,11,1281.1482098109148
5431,"Miami, FL",FL,2015-12-31,1430.7635659641066,0,0,2015,12,11,1434.314332773323
5432,"Atlanta, GA",GA,2015-12-31,1081.156842256105,1,0,2015,12,11,1071.457247629916
5433,"Boston, MA",MA,2015-12-31,2090.4689058704803,0,0,2015,12,11,2083.23506664708
5434,"Phoenix, AZ",AZ,2015-12-31,877.3872735902227,1,0,2015,12,11,875.8016707709914
5435,"San Francisco, CA",CA,2015-12-31,2491.143480837674,0,0,2015,12,11,2487.123878730774
5436,"Riverside, CA",CA,2015-12-31,1230.4943819976404,0,0,2015,12,11,1220.0392911517033
5437,"Detroit, MI",MI,2015-12-31,860.2934742510017,0,0,2015,12,11,863.3575626282799
5438,"Seattle, WA",WA,2015-12-31,1413.8659139291688,0,0,2015,12,11,1424.276960518048
5439,"Minneapolis, MN",MN,2015-12-31,1168.6542162524054,0,0,2015,12,11,1160.48236041562
5440,"San Diego, CA",CA,2015-12-31,1632.0976464047203,0,0,2015,12,11,1628.4752548666802
5441,"Tampa, FL",FL,2015-12-31,1013.2325558862312,1,0,2015,12,11,1001.335427909434
5442,"Denver, CO",CO,2015-12-31,1334.2404164867885,1,0,2015,12,11,1331.4018429257076
5453,"Las Vegas, NV",NV,2015-12-31,880.0113157160112,0,0,2015,12,11,885.1133097276311
5917,"New York, NY",NY,2016-01-31,2293.548950214573,0,0,2016,1,12,2299.453997445694
5918,"Los Angeles, CA",CA,2016-01-31,1833.8344248563037,0,0,2016,1,12,1824.2523100394144
5919,"Chicago, IL",IL,2016-01-31,1411.77222431419,0,0,2016,1,12,1401.2875452481485
5920,"Dallas, TX",TX,2016-01-31,1090.6233665264974,1,0,2016,1,12,1094.8267981158226
5921,"Houston, TX",TX,2016-01-31,1180.0631350791932,0,0,2016,1,12,1182.6338871911878
5922,"Washington, DC",VA,2016-01-31,1768.5276536911044,1,0,2016,1,12,1773.8887726040125
5923,"Philadelphia, PA",PA,2016-01-31,1275.5195900260717,0,0,2016,1,12,1273.1933999083242
5924,"Miami, FL",FL,2016-01-31,1443.5382631816617,0,0,2016,1,12,1430.7635659641066
5925,"Atlanta, GA",GA,2016-01-31,1086.7178859045598,1,0,2016,1,12,1081.156842256105
5926,"Boston, MA",MA,2016-01-31,2110.891085217156,0,0,2016,1,12,2090.4689058704803
5927,"Phoenix, AZ",AZ,2016-01-31,891.2834642321811,1,0,2016,1,12,877.3872735902227
5928,"San Francisco, CA",CA,2016-01-31,2515.1362717950906,0,0,2016,1,12,2491.143480837674
5929,"Riverside, CA",CA,2016-01-31,1234.0964801668388,0,0,2016,1,12,1230.4943819976404
5930,"Detroit, MI",MI,2016-01-31,855.0873149060841,0,0,2016,1,12,860.2934742510017
5931,"Seattle, WA",WA,2016-01-31,1412.7931845749995,0,0,2016,1,12,1413.8659139291688
5932,"Minneapolis, MN",MN,2016-01-31,1167.9434054464564,0,0,2016,1,12,1168.6542162524054
5933,"San Diego, CA",CA,2016-01-31,1627.900634076776,0,0,2016,1,12,1632.0976464047203
5934,"Tampa, FL",FL,2016-01-31,1023.5768411743034,1,0,2016,1,12,1013.2325558862312
5935,"Denver, CO",CO,2016-01-31,1342.5654402195405,1,0,2016,1,12,1334.2404164867885
5946,"Las Vegas, NV",NV,2016-01-31,886.0573555018261,0,0,2016,1,12,880.0113157160112
6410,"New York, NY",NY,2016-02-29,2296.938246089584,0,0,2016,2,13,2293.548950214573
6411,"Los Angeles, CA",CA,2016-02-29,1844.7900336096225,0,0,2016,2,13,1833.8344248563037
6412,"Chicago, IL",IL,2016-02-29,1421.9305674809614,0,0,2016,2,13,1411.77222431419
6413,"Dallas, TX",TX,2016-02-29,1089.705983174549,1,0,2016,2,13,1090.6233665264974
6414,"Houston, TX",TX,2016-02-29,1183.7245218579324,0,0,2016,2,13,1180.0631350791932
6415,"Washington, DC",VA,2016-02-29,1761.5813742291089,1,0,2016,2,13,1768.5276536911044
6416,"Philadelphia, PA",PA,2016-02-29,1282.885334687879,0,0,2016,2,13,1275.5195900260717
6417,"Miami, FL",FL,2016-02-29,1450.7811720443283,0,0,2016,2,13,1443.5382631816617
6418,"Atlanta, GA",GA,2016-02-29,1086.854550907832,1,0,2016,2,13,1086.7178859045598
6419,"Boston, MA",MA,2016-02-29,2143.554065662544,0,0,2016,2,13,2110.891085217156
6420,"Phoenix, AZ",AZ,2016-02-29,898.3422353422548,1,0,2016,2,13,891.2834642321811
6421,"San Francisco, CA",CA,2016-02-29,2513.0055374282583,0,0,2016,2,13,2515.1362717950906
6422,"Riverside, CA",CA,2016-02-29,1251.622904073708,0,0,2016,2,13,1234.0964801668388
6423,"Detroit, MI",MI,2016-02-29,856.538438165236,0,0,2016,2,13,855.0873149060841
6424,"Seattle, WA",WA,2016-02-29,1441.27409004549,0,0,2016,2,13,1412.7931845749995
6425,"Minneapolis, MN",MN,2016-02-29,1159.8818184024444,0,0,2016,2,13,1167.9434054464564
6426,"San Diego, CA",CA,2016-02-29,1626.4318169241092,0,0,2016,2,13,1627.900634076776
6427,"Tampa, FL",FL,2016-02-29,1029.6936007730817,1,0,2016,2,13,1023.5768411743034
6428,"Denver, CO",CO,2016-02-29,1356.441481560155,1,0,2016,2,13,1342.5654402195405
6439,"Las Vegas, NV",NV,2016-02-29,884.085093693168,0,0,2016,2,13,886.0573555018261
6903,"New York, NY",NY,2016-03-31,2305.343062254334,0,0,2016,3,14,2296.938246089584
